word_id,mean_id
22720,34888
22721,34889
22721,34890
22722,34891
22723,34892
22725,34893
22726,34894
22726,34895
22727,34896
22727,34897
22728,34898
22730,34899
22732,34900
22732,34901
22733,34902
22734,34903
22734,34904
22735,34905
22736,34906
22737,34907
22737,34908
22737,34909
22737,34910
22737,34911
22737,34912
22738,34913
22740,34914
22740,34915
22741,34916
22741,34917
22741,34918
22742,34919
22743,34920
22743,34921
22744,34922
22744,34923
22745,34924
22745,34925
22746,34926
22746,34927
22747,34928
22749,34929
22749,34930
22750,34931
22751,34932
22752,34933
22752,34934
22753,34935
22753,34936
22753,34937
22754,34938
22754,34939
22755,34940
22755,34941
22756,34942
22757,34943
22757,34944
22758,34945
22758,34946
22759,34947
22761,34948
22761,34949
22763,34950
22763,34951
22764,34952
22764,34953
22765,34954
22765,34955
22766,34956
22766,34957
22767,34958
22770,34959
22771,34960
22772,34961
22775,34962
22776,34963
22777,34964
22778,34965
22779,34966
22779,34967
22780,34968
22781,34969
22782,34970
22783,34971
22784,34972
22785,34973
22785,34974
22786,34975
22786,34976
22786,34977
22787,34978
22788,34979
22789,34980
22790,34981
22791,34982
22792,34983
22792,34984
22796,34985
22796,34986
22797,34987
22798,34988
22799,34989
22800,34990
22800,34991
22800,34992
22800,34993
22800,34994
22803,34995
22803,34996
22804,34997
22806,34998
22809,34999
22809,35000
22809,35001
22809,35002
22810,35003
22811,35004
22813,35005
22815,35006
22815,35007
22817,35008
22818,35009
22819,35010
22825,35011
22830,35012
22831,35013
22832,35014
22835,35015
22836,35016
22841,35017
22842,35018
22842,35019
22844,35020
22844,35021
22844,35022
22845,35023
22845,35024
22846,35025
22846,35026
22846,35027
22846,35028
22847,35029
22849,35030
22849,35031
22849,35032
22849,35033
22849,35034
22849,35035
22850,35036
22850,35037
22851,35038
22853,35039
22854,35040
22854,35041
22859,35042
22859,35043
22860,35044
22862,35045
22865,35046
22865,35047
22866,35048
22866,35049
22866,35050
22866,35051
22866,35052
22866,35053
22866,35054
22866,35055
22871,35056
22873,35057
22874,35058
22876,35059
22877,35060
22880,35061
22883,35062
22883,35063
22885,35064
22887,35065
22891,35066
22892,35067
22893,35068
22893,35069
22895,35070
22895,35071
22897,35072
22897,35073
22899,35074
22901,35075
22901,35076
22907,35077
22907,35078
22908,35079
22909,35080
22910,35081
22910,35082
22910,35083
22912,35084
22913,35085
22914,35086
22915,35087
22916,35088
22916,35089
22916,35090
22918,35091
22919,35092
22920,35093
22921,35094
22921,35095
22922,35096
22925,35097
22925,35098
22925,35099
22925,35100
22926,35101
22926,35102
22927,35103
22928,35104
22928,35105
22930,35106
22930,35107
22933,35108
22935,35109
22935,35110
22935,35111
22935,35112
22936,35113
22937,35114
22938,35115
22939,35116
22940,35117
22940,35118
22942,35119
22943,35120
22945,35121
22947,35122
22947,35123
22949,35124
22951,35125
22953,35126
22955,35127
22958,35128
22961,35129
22961,35130
22961,35131
22962,35132
22962,35133
22962,35134
22963,35135
22963,35136
22963,35137
22963,35138
22964,35139
22964,35140
22964,35141
22965,35142
22965,35143
22965,35144
22966,35145
22967,35146
22967,35147
22967,35148
22967,35149
22967,35150
22969,35151
22969,35152
22969,35153
22970,35154
22973,35155
22973,35156
22974,35157
22974,35158
22976,35159
22977,35160
22979,35161
22980,35162
22982,35163
22984,35164
22984,35165
22985,35166
22985,35167
22986,35168
22986,35169
22986,35170
22987,35171
22988,35172
22988,35173
22990,35174
22990,35175
22991,35176
22992,35177
22992,35178
22995,35179
22996,35180
22997,35181
23000,35182
23002,35183
23003,35184
23004,35185
23005,35186
23005,35187
23006,35188
23008,35189
23008,35190
23008,35191
23010,35192
23010,35193
23011,35194
23014,35195
23014,35196
23014,35197
23015,35198
23015,35199
23016,35200
23016,35201
23016,35202
23017,35203
23017,35204
23018,35205
23019,35206
23020,35207
23021,35208
23021,35209
23022,35210
23024,35211
23026,35212
23026,35213
23026,35214
23026,35215
23026,35216
23026,35217
23027,35218
23027,35219
23027,35220
23027,35221
23027,35222
23027,35223
23030,35224
23030,35225
23031,35226
23032,35227
23033,35228
23033,35229
23034,35230
23035,35231
23036,35232
23037,35233
23037,35234
23037,35235
23038,35236
23038,35237
23038,35238
23040,35239
23041,35240
23041,35241
23041,35242
23042,35243
23042,35244
23042,35245
23042,35246
23042,35247
23042,35248
23042,35249
23043,35250
23044,35251
23045,35252
23046,35253
23046,35254
23046,35255
23046,35256
23046,35257
23046,35258
23047,35259
23048,35260
23049,35261
23049,35262
23049,35263
23049,35264
23050,35265
23052,35266
23053,35267
23055,35268
23055,35269
23057,35270
23059,35271
23060,35272
23061,35273
23062,35274
23062,35275
23063,35276
23064,35277
23065,35278
23065,35279
23066,35280
23067,35281
23070,35282
23072,35283
23072,35284
23075,35285
23076,35286
23076,35287
23078,35288
23079,35289
23079,35290
23079,35291
23080,35292
23081,35293
23081,35294
23082,35295
23084,35296
23085,35297
23085,35298
23089,35299
23089,35300
23090,35301
23091,35302
23092,35303
23094,35304
23094,35305
23096,35306
23097,35307
23097,35308
23098,35309
23098,35310
23098,35311
23099,35312
23099,35313
23100,35314
23100,35315
23100,35316
23100,35317
23100,35318
23101,35319
23102,35320
23103,35321
23103,35322
23103,35323
23103,35324
23103,35325
23103,35326
23103,35327
23104,35328
23105,35329
23106,35330
23107,35331
23107,35332
23107,35333
23108,35334
23109,35335
23109,35336
23109,35337
23115,35338
23116,35339
23117,35340
23118,35341
23120,35342
23122,35343
23123,35344
23124,35345
23125,35346
23127,35347
23127,35348
23128,35349
23129,35350
23130,35351
23131,35352
23131,35353
23132,35354
23134,35355
23136,35356
23136,35357
23139,35358
23142,35359
23142,35360
23143,35361
23143,35362
23145,35363
23145,35364
23146,35365
23146,35366
23146,35367
23147,35368
23148,35369
23149,35370
23149,35371
23149,35372
23150,35373
23151,35374
23154,35375
23154,35376
23156,35377
23157,35378
23158,35379
23159,35380
23160,35381
23161,35382
23162,35383
23162,35384
23163,35385
23168,35386
23168,35387
23169,35388
23170,35389
23171,35390
23180,35391
23183,35392
23183,35393
23183,35394
23183,35395
23183,35396
23184,35397
23185,35398
23186,35399
23187,35400
23188,35401
23188,35402
23188,35403
23190,35404
23191,35405
23191,35406
23192,35407
23194,35408
23195,35409
23196,35410
23196,35411
23197,35412
23198,35413
23199,35414
23200,35415
23201,35416
23201,35417
23203,35418
23203,35419
23204,35420
23205,35421
23206,35422
23207,35423
23209,35424
23209,35425
23210,35426
23210,35427
23211,35428
23214,35429
23216,35430
23216,35431
23217,35432
23217,35433
23218,35434
23218,35435
23218,35436
23218,35437
23219,35438
23219,35439
23219,35440
23219,35441
23220,35442
23220,35443
23221,35444
23221,35445
23221,35446
23221,35447
23222,35448
23223,35449
23224,35450
23225,35451
23225,35452
23226,35453
23226,35454
23227,35455
23227,35456
23227,35457
23227,35458
23227,35459
23227,35460
23228,35461
23229,35462
23230,35463
23230,35464
23232,35465
23235,35466
23236,35467
23236,35468
23236,35469
23237,35470
23238,35471
23239,35472
23239,35473
23239,35474
23239,35475
23240,35476
23240,35477
23241,35478
23242,35479
23242,35480
23242,35481
23243,35482
23244,35483
23245,35484
23245,35485
23246,35486
23247,35487
23247,35488
23248,35489
23248,35490
23250,35491
23251,35492
23252,35493
23252,35494
23254,35495
23254,35496
23254,35497
23254,35498
23255,35499
23256,35500
23257,35501
23257,35502
23258,35503
23260,35504
23261,35505
23262,35506
23262,35507
23263,35508
23264,35509
23264,35510
23264,35511
23264,35512
23265,35513
23266,35514
23266,35515
23268,35516
23269,35517
23269,35518
23269,35519
23269,35520
23270,35521
23271,35522
23271,35523
23274,35524
23278,35525
23278,35526
23278,35527
23280,35528
23280,35529
23280,35530
23280,35531
23280,35532
23281,35533
23281,35534
23283,35535
23283,35536
23284,35537
23284,35538
23284,35539
23284,35540
23286,35541
23286,35542
23288,35543
23288,35544
23288,35545
23288,35546
23289,35547
23289,35548
23289,35549
23289,35550
23290,35551
23290,35552
23291,35553
23291,35554
23292,35555
23293,35556
23294,35557
23295,35558
23295,35559
23295,35560
23297,35561
23298,35562
23299,35563
23300,35564
23301,35565
23303,35566
23304,35567
23304,35568
23305,35569
23306,35570
23308,35571
23309,35572
23309,35573
23309,35574
23313,35575
23314,35576
23316,35577
23317,35578
23318,35579
23319,35580
23319,35581
23319,35582
23321,35583
23323,35584
23326,35585
23326,35586
23327,35587
23329,35588
23331,35589
23333,35590
23334,35591
23335,35592
23336,35593
23337,35594
23337,35595
23338,35596
23340,35597
23342,35598
23343,35599
23344,35600
23346,35601
23347,35602
23348,35603
23348,35604
23348,35605
23349,35606
23350,35607
23352,35608
23354,35609
23355,35610
23357,35611
23359,35612
23361,35613
23361,35614
23362,35615
23363,35616
23364,35617
23365,35618
23366,35619
23367,35620
23367,35621
23368,35622
23369,35623
23370,35624
23371,35625
23372,35626
23373,35627
23373,35628
23373,35629
23375,35630
23376,35631
23379,35632
23380,35633
23382,35634
23383,35635
23383,35636
23384,35637
23384,35638
23385,35639
23385,35640
23386,35641
23387,35642
23388,35643
23388,35644
23389,35645
23390,35646
23392,35647
23392,35648
23392,35649
23394,35650
23395,35651
23398,35652
23399,35653
23399,35654
23399,35655
23400,35656
23401,35657
23402,35658
23402,35659
23405,35660
23405,35661
23405,35662
23405,35663
23407,35664
23408,35665
23408,35666
23408,35667
23408,35668
23409,35669
23410,35670
23413,35671
23415,35672
23417,35673
23418,35674
23418,35675
23418,35676
23419,35677
23420,35678
23420,35679
23420,35680
23420,35681
23423,35682
23423,35683
23425,35684
23426,35685
23426,35686
23426,35687
23426,35688
23426,35689
23426,35690
23427,35691
23428,35692
23429,35693
23430,35694
23431,35695
23434,35696
23435,35697
23438,35698
23438,35699
23439,35700
23442,35701
23442,35702
23445,35703
23446,35704
23447,35705
23448,35706
23449,35707
23450,35708
23450,35709
23451,35710
23453,35711
23454,35712
23454,35713
23457,35714
23457,35715
23457,35716
23457,35717
23457,35718
23458,35719
23460,35720
23460,35721
23460,35722
23461,35723
23461,35724
23461,35725
23462,35726
23464,35727
23465,35728
23467,35729
23469,35730
23469,35731
23470,35732
23470,35733
23472,35734
23473,35735
23474,35736
23476,35737
23476,35738
23477,35739
23477,35740
23477,35741
23478,35742
23480,35743
23480,35744
23481,35745
23482,35746
23483,35747
23483,35748
23485,35749
23486,35750
23487,35751
23487,35752
23488,35753
23488,35754
23488,35755
23492,35756
23495,35757
23496,35758
23496,35759
23496,35760
23498,35761
23498,35762
23498,35763
23498,35764
23500,35765
23500,35766
23500,35767
23500,35768
23501,35769
23501,35770
23501,35771
23501,35772
23501,35773
23503,35774
23505,35775
23508,35776
23509,35777
23509,35778
23509,35779
23510,35780
23511,35781
23511,35782
23513,35783
23514,35784
23514,35785
23515,35786
23518,35787
23520,35788
23521,35789
23522,35790
23522,35791
23522,35792
23522,35793
23522,35794
23523,35795
23523,35796
23523,35797
23524,35798
23526,35799
23528,35800
23529,35801
23531,35802
23532,35803
23533,35804
23534,35805
23535,35806
23535,35807
23536,35808
23537,35809
23538,35810
23539,35811
23539,35812
23539,35813
23540,35814
23540,35815
23540,35816
23540,35817
23544,35818
23545,35819
23546,35820
23546,35821
23546,35822
23546,35823
23546,35824
23546,35825
23547,35826
23547,35827
23547,35828
23547,35829
23547,35830
23548,35831
23550,35832
23550,35833
23551,35834
23553,35835
23553,35836
23553,35837
23553,35838
23554,35839
23554,35840
23557,35841
23557,35842
23558,35843
23560,35844
23562,35845
23562,35846
23562,35847
23564,35848
23564,35849
23564,35850
23567,35851
23568,35852
23569,35853
23570,35854
23571,35855
23573,35856
23574,35857
23574,35858
23575,35859
23576,35860
23576,35861
23577,35862
23579,35863
23580,35864
23582,35865
23582,35866
23582,35867
23583,35868
23583,35869
23583,35870
23583,35871
23584,35872
23584,35873
23584,35874
23584,35875
23585,35876
23585,35877
23586,35878
23586,35879
23587,35880
23587,35881
23587,35882
23587,35883
23589,35884
23589,35885
23590,35886
23591,35887
23592,35888
23595,35889
23596,35890
23597,35891
23597,35892
23598,35893
23598,35894
23598,35895
23599,35896
23599,35897
23599,35898
23599,35899
23599,35900
23600,35901
23600,35902
23600,35903
23601,35904
23601,35905
23601,35906
23602,35907
23602,35908
23602,35909
23602,35910
23602,35911
23603,35912
23603,35913
23604,35914
23605,35915
23605,35916
23606,35917
23606,35918
23606,35919
23606,35920
23606,35921
23606,35922
23607,35923
23608,35924
23610,35925
23611,35926
23611,35927
23611,35928
23611,35929
23612,35930
23613,35931
23613,35932
23613,35933
23613,35934
23614,35935
23617,35936
23618,35937
23618,35938
23618,35939
23619,35940
23619,35941
23619,35942
23620,35943
23621,35944
23622,35945
23623,35946
23623,35947
23625,35948
23626,35949
23628,35950
23631,35951
23631,35952
23632,35953
23634,35954
23634,35955
23634,35956
23634,35957
23635,35958
23637,35959
23637,35960
23638,35961
23639,35962
23640,35963
23641,35964
23646,35965
23646,35966
23646,35967
23646,35968
23646,35969
23646,35970
23647,35971
23647,35972
23647,35973
23648,35974
23649,35975
23649,35976
23651,35977
23652,35978
23652,35979
23653,35980
23654,35981
23655,35982
23656,35983
23657,35984
23658,35985
23658,35986
23658,35987
23658,35988
23658,35989
23658,35990
23659,35991
23659,35992
23660,35993
23661,35994
23662,35995
23663,35996
23664,35997
23667,35998
23668,35999
23668,36000
23669,36001
23669,36002
23670,36003
23670,36004
23671,36005
23671,36006
23672,36007
23673,36008
23674,36009
23675,36010
23675,36011
23676,36012
23676,36013
23676,36014
23677,36015
23678,36016
23678,36017
23679,36018
23680,36019
23681,36020
23682,36021
23683,36022
23684,36023
23685,36024
23686,36025
23687,36026
23688,36027
23689,36028
23690,36029
23691,36030
23691,36031
23692,36032
23692,36033
23692,36034
23693,36035
23693,36036
23695,36037
23696,36038
23696,36039
23696,36040
23697,36041
23697,36042
23699,36043
23699,36044
23699,36045
23701,36046
23702,36047
23703,36048
23704,36049
23704,36050
23707,36051
23708,36052
23709,36053
23710,36054
23710,36055
23710,36056
23711,36057
23711,36058
23711,36059
23712,36060
23712,36061
23712,36062
23713,36063
23714,36064
23715,36065
23718,36066
23719,36067
23720,36068
23720,36069
23721,36070
23722,36071
23723,36072
23723,36073
23724,36074
23726,36075
23727,36076
23727,36077
23728,36078
23729,36079
23730,36080
23731,36081
23732,36082
23733,36083
23734,36084
23735,36085
23736,36086
23737,36087
23739,36088
23740,36089
23741,36090
23741,36091
23741,36092
23741,36093
23742,36094
23742,36095
23742,36096
23742,36097
23742,36098
23744,36099
23744,36100
23744,36101
23746,36102
23747,36103
23749,36104
23749,36105
23750,36106
23750,36107
23751,36108
23752,36109
23753,36110
23753,36111
23754,36112
23754,36113
23756,36114
23757,36115
23757,36116
23757,36117
23760,36118
23760,36119
23762,36120
23763,36121
23764,36122
23766,36123
23767,36124
23767,36125
23767,36126
23768,36127
23769,36128
23769,36129
23770,36130
23770,36131
23771,36132
23771,36133
23772,36134
23773,36135
23774,36136
23774,36137
23775,36138
23776,36139
23777,36140
23778,36141
23779,36142
23780,36143
23781,36144
23781,36145
23782,36146
23783,36147
23783,36148
23785,36149
23785,36150
23785,36151
23785,36152
23785,36153
23785,36154
23786,36155
23786,36156
23787,36157
23787,36158
23787,36159
23787,36160
23787,36161
23788,36162
23789,36163
23789,36164
23789,36165
23789,36166
23790,36167
23791,36168
23792,36169
23793,36170
23793,36171
23794,36172
23795,36173
23796,36174
23797,36175
23798,36176
23799,36177
23800,36178
23801,36179
23802,36180
23803,36181
23804,36182
23804,36183
23804,36184
23805,36185
23805,36186
23806,36187
23807,36188
23807,36189
23808,36190
23808,36191
23810,36192
23810,36193
23810,36194
23812,36195
23813,36196
23814,36197
23816,36198
23816,36199
23816,36200
23817,36201
23818,36202
23819,36203
23820,36204
23820,36205
23820,36206
23821,36207
23823,36208
23824,36209
23825,36210
23827,36211
23828,36212
23830,36213
23832,36214
23833,36215
23834,36216
23835,36217
23836,36218
23837,36219
23837,36220
23837,36221
23840,36222
23841,36223
23841,36224
23842,36225
23845,36226
23845,36227
23845,36228
23845,36229
23845,36230
23845,36231
23845,36232
23846,36233
23846,36234
23847,36235
23847,36236
23848,36237
23849,36238
23850,36239
23850,36240
23851,36241
23851,36242
23851,36243
23851,36244
23852,36245
23853,36246
23853,36247
23856,36248
23859,36249
23859,36250
23859,36251
23863,36252
23864,36253
23867,36254
23868,36255
23868,36256
23869,36257
23872,36258
23874,36259
23875,36260
23876,36261
23877,36262
23877,36263
23878,36264
23879,36265
23880,36266
23882,36267
23883,36268
23884,36269
23885,36270
23886,36271
23887,36272
23888,36273
23889,36274
23889,36275
23890,36276
23891,36277
23892,36278
23893,36279
23894,36280
23895,36281
23896,36282
23898,36283
23899,36284
23900,36285
23901,36286
23902,36287
23903,36288
23904,36289
23905,36290
23905,36291
23906,36292
23907,36293
23908,36294
23909,36295
23909,36296
23910,36297
23910,36298
23911,36299
23912,36300
23914,36301
23915,36302
23916,36303
23917,36304
23918,36305
23919,36306
23920,36307
23920,36308
23922,36309
23923,36310
23925,36311
23926,36312
23927,36313
23928,36314
23934,36315
23935,36316
23936,36317
23938,36318
23939,36319
23940,36320
23941,36321
23941,36322
23941,36323
23941,36324
23941,36325
23941,36326
23942,36327
23942,36328
23943,36329
23944,36330
23944,36331
23945,36332
23945,36333
23945,36334
23946,36335
23946,36336
23946,36337
23947,36338
23948,36339
23948,36340
23948,36341
23950,36342
23953,36343
23955,36344
23955,36345
23956,36346
23957,36347
23957,36348
23958,36349
23959,36350
23961,36351
23962,36352
23964,36353
23965,36354
23970,36355
23972,36356
23973,36357
23974,36358
23976,36359
23977,36360
23978,36361
23978,36362
23978,36363
23979,36364
23979,36365
23980,36366
23980,36367
23981,36368
23982,36369
23984,36370
23985,36371
23985,36372
23985,36373
23985,36374
23988,36375
23988,36376
23988,36377
23990,36378
23992,36379
23993,36380
23993,36381
23994,36382
23995,36383
23996,36384
23996,36385
23997,36386
23998,36387
23998,36388
23998,36389
23998,36390
24001,36391
24002,36392
24003,36393
24004,36394
24004,36395
24005,36396
24006,36397
24008,36398
24008,36399
24009,36400
24009,36401
24011,36402
24012,36403
24012,36404
24012,36405
24013,36406
24013,36407
24014,36408
24014,36409
24014,36410
24014,36411
24015,36412
24015,36413
24016,36414
24017,36415
24017,36416
24019,36417
24020,36418
24020,36419
24020,36420
24020,36421
24021,36422
24022,36423
24022,36424
24023,36425
24023,36426
24024,36427
24025,36428
24027,36429
24028,36430
24028,36431
24028,36432
24029,36433
24029,36434
24029,36435
24029,36436
24030,36437
24030,36438
24030,36439
24031,36440
24032,36441
24032,36442
24033,36443
24033,36444
24034,36445
24035,36446
24036,36447
24036,36448
24037,36449
24040,36450
24041,36451
24041,36452
24041,36453
24041,36454
24042,36455
24043,36456
24044,36457
24045,36458
24046,36459
24049,36460
24049,36461
24050,36462
24050,36463
24050,36464
24050,36465
24050,36466
24050,36467
24051,36468
24051,36469
24053,36470
24053,36471
24053,36472
24053,36473
24055,36474
24056,36475
24056,36476
24056,36477
24057,36478
24057,36479
24059,36480
24059,36481
24059,36482
24060,36483
24060,36484
24061,36485
24062,36486
24063,36487
24064,36488
24065,36489
24065,36490
24066,36491
24067,36492
24067,36493
24069,36494
24070,36495
24071,36496
24071,36497
24072,36498
24072,36499
24073,36500
24074,36501
24076,36502
24078,36503
24079,36504
24079,36505
24080,36506
24082,36507
24082,36508
24082,36509
24083,36510
24084,36511
24085,36512
24086,36513
24087,36514
24087,36515
24088,36516
24089,36517
24092,36518
24093,36519
24094,36520
24094,36521
24095,36522
24095,36523
24096,36524
24096,36525
24096,36526
24096,36527
24096,36528
24097,36529
24097,36530
24098,36531
24099,36532
24100,36533
24104,36534
24105,36535
24107,36536
24108,36537
24109,36538
24111,36539
24112,36540
24112,36541
24114,36542
24115,36543
24117,36544
24117,36545
24117,36546
24118,36547
24118,36548
24118,36549
24118,36550
24119,36551
24120,36552
24121,36553
24121,36554
24122,36555
24122,36556
24122,36557
24122,36558
24123,36559
24123,36560
24124,36561
24125,36562
24126,36563
24126,36564
24126,36565
24127,36566
24129,36567
24130,36568
24131,36569
24133,36570
24137,36571
24139,36572
24140,36573
24141,36574
24141,36575
24142,36576
24142,36577
24142,36578
24145,36579
24145,36580
24146,36581
24146,36582
24147,36583
24148,36584
24149,36585
24150,36586
24151,36587
24151,36588
24151,36589
24151,36590
24152,36591
24152,36592
24153,36593
24154,36594
24155,36595
24156,36596
24157,36597
24158,36598
24159,36599
24159,36600
24159,36601
24159,36602
24159,36603
24160,36604
24161,36605
24162,36606
24162,36607
24162,36608
24162,36609
24162,36610
24162,36611
24162,36612
24163,36613
24163,36614
24163,36615
24163,36616
24165,36617
24165,36618
24166,36619
24166,36620
24168,36621
24169,36622
24169,36623
24170,36624
24170,36625
24172,36626
24173,36627
24174,36628
24175,36629
24175,36630
24176,36631
24176,36632
24176,36633
24177,36634
24177,36635
24178,36636
24178,36637
24179,36638
24179,36639
24180,36640
24181,36641
24181,36642
24182,36643
24183,36644
24184,36645
24185,36646
24185,36647
24185,36648
24185,36649
24186,36650
24186,36651
24187,36652
24187,36653
24188,36654
24189,36655
24190,36656
24191,36657
24192,36658
24193,36659
24194,36660
24195,36661
24195,36662
24195,36663
24196,36664
24197,36665
24200,36666
24200,36667
24201,36668
24202,36669
24203,36670
24203,36671
24203,36672
24204,36673
24204,36674
24205,36675
24205,36676
24206,36677
24207,36678
24208,36679
24208,36680
24210,36681
24211,36682
24212,36683
24213,36684
24213,36685
24214,36686
24215,36687
24216,36688
24217,36689
24218,36690
24218,36691
24219,36692
24220,36693
24221,36694
24222,36695
24222,36696
24222,36697
24223,36698
24224,36699
24225,36700
24226,36701
24227,36702
24228,36703
24229,36704
24230,36705
24231,36706
24232,36707
24233,36708
24233,36709
24233,36710
24233,36711
24236,36712
24236,36713
24237,36714
24239,36715
24240,36716
24240,36717
24240,36718
24241,36719
24242,36720
24243,36721
24244,36722
24246,36723
24247,36724
24248,36725
24250,36726
24251,36727
24253,36728
24253,36729
24254,36730
24255,36731
24256,36732
24257,36733
24258,36734
24259,36735
24260,36736
24261,36737
24262,36738
24263,36739
24264,36740
24265,36741
24266,36742
24266,36743
24267,36744
24268,36745
24269,36746
24270,36747
24271,36748
24271,36749
24272,36750
24273,36751
24273,36752
24275,36753
24276,36754
24277,36755
24278,36756
24279,36757
24280,36758
24281,36759
24282,36760
24283,36761
24284,36762
24284,36763
24284,36764
24286,36765
24288,36766
24289,36767
24290,36768
24291,36769
24291,36770
24293,36771
24294,36772
24294,36773
24295,36774
24295,36775
24298,36776
24299,36777
24299,36778
24301,36779
24303,36780
24304,36781
24304,36782
24304,36783
24305,36784
24305,36785
24305,36786
24305,36787
24305,36788
24307,36789
24308,36790
24309,36791
24310,36792
24310,36793
24310,36794
24311,36795
24311,36796
24311,36797
24311,36798
24311,36799
24312,36800
24313,36801
24315,36802
24316,36803
24318,36804
24321,36805
24321,36806
24321,36807
24321,36808
24321,36809
24323,36810
24323,36811
24325,36812
24327,36813
24327,36814
24327,36815
24328,36816
24330,36817
24331,36818
24332,36819
24333,36820
24334,36821
24335,36822
24336,36823
24337,36824
24338,36825
24339,36826
24340,36827
24341,36828
24342,36829
24346,36830
24347,36831
24349,36832
24350,36833
24350,36834
24351,36835
24352,36836
24353,36837
24355,36838
24355,36839
24355,36840
24355,36841
24355,36842
24355,36843
24356,36844
24358,36845
24358,36846
24360,36847
24361,36848
24363,36849
24365,36850
24367,36851
24368,36852
24368,36853
24368,36854
24369,36855
24369,36856
24370,36857
24370,36858
24370,36859
24371,36860
24374,36861
24374,36862
24375,36863
24376,36864
24377,36865
24379,36866
24379,36867
24380,36868
24382,36869
24383,36870
24383,36871
24384,36872
24384,36873
24385,36874
24386,36875
24386,36876
24386,36877
24388,36878
24389,36879
24391,36880
24392,36881
24392,36882
24393,36883
24394,36884
24395,36885
24395,36886
24396,36887
24398,36888
24398,36889
24399,36890
24401,36891
24401,36892
24402,36893
24402,36894
24403,36895
24403,36896
24403,36897
24403,36898
24404,36899
24404,36900
24406,36901
24406,36902
24407,36903
24408,36904
24408,36905
24409,36906
24409,36907
24409,36908
24410,36909
24411,36910
24413,36911
24413,36912
24413,36913
24414,36914
24414,36915
24415,36916
24415,36917
24415,36918
24415,36919
24416,36920
24418,36921
24418,36922
24418,36923
24418,36924
24419,36925
24421,36926
24422,36927
24422,36928
24423,36929
24424,36930
24424,36931
24425,36932
24427,36933
24427,36934
24427,36935
24428,36936
24429,36937
24429,36938
24430,36939
24431,36940
24433,36941
24435,36942
24436,36943
24436,36944
24436,36945
24437,36946
24438,36947
24439,36948
24445,36949
24446,36950
24447,36951
24448,36952
24449,36953
24449,36954
24450,36955
24450,36956
24450,36957
24450,36958
24451,36959
24452,36960
24453,36961
24453,36962
24453,36963
24453,36964
24453,36965
24454,36966
24454,36967
24454,36968
24454,36969
24454,36970
24456,36971
24456,36972
24457,36973
24458,36974
24458,36975
24458,36976
24459,36977
24459,36978
24461,36979
24462,36980
24463,36981
24464,36982
24466,36983
24466,36984
24467,36985
24467,36986
24467,36987
24467,36988
24467,36989
24467,36990
24468,36991
24469,36992
24470,36993
24474,36994
24474,36995
24474,36996
24475,36997
24476,36998
24479,36999
24480,37000
24481,37001
24482,37002
24484,37003
24484,37004
24484,37005
24486,37006
24489,37007
24489,37008
24490,37009
24490,37010
24490,37011
24492,37012
24494,37013
24494,37014
24494,37015
24499,37016
24499,37017
24501,37018
24503,37019
24503,37020
24504,37021
24507,37022
24510,37023
24511,37024
24512,37025
24513,37026
24513,37027
24513,37028
24514,37029
24515,37030
24516,37031
24517,37032
24517,37033
24519,37034
24520,37035
24520,37036
24520,37037
24521,37038
24524,37039
24526,37040
24528,37041
24529,37042
24530,37043
24531,37044
24532,37045
24532,37046
24533,37047
24533,37048
24534,37049
24534,37050
24535,37051
24535,37052
24536,37053
24536,37054
24536,37055
24536,37056
24537,37057
24538,37058
24538,37059
24539,37060
24539,37061
24539,37062
24539,37063
24540,37064
24541,37065
24543,37066
24543,37067
24543,37068
24543,37069
24543,37070
24543,37071
24544,37072
24545,37073
24546,37074
24546,37075
24547,37076
24548,37077
24548,37078
24548,37079
24550,37080
24550,37081
24551,37082
24552,37083
24558,37084
24558,37085
24559,37086
24560,37087
24560,37088
24562,37089
24564,37090
24565,37091
24566,37092
24569,37093
24571,37094
24571,37095
24572,37096
24573,37097
24574,37098
24575,37099
24575,37100
24575,37101
24575,37102
24575,37103
24575,37104
24575,37105
24575,37106
24575,37107
24576,37108
24576,37109
24580,37110
24580,37111
24582,37112
24583,37113
24584,37114
24586,37115
24587,37116
24587,37117
24587,37118
24587,37119
24588,37120
24589,37121
24590,37122
24591,37123
24593,37124
24596,37125
24597,37126
24597,37127
24597,37128
24601,37129
24601,37130
24601,37131
24602,37132
24602,37133
24602,37134
24602,37135
24603,37136
24604,37137
24607,37138
24609,37139
24611,37140
24611,37141
24611,37142
24612,37143
24613,37144
24613,37145
24613,37146
24613,37147
24613,37148
24613,37149
24613,37150
24614,37151
24615,37152
24616,37153
24617,37154
24617,37155
24617,37156
24618,37157
24619,37158
24619,37159
24619,37160
24619,37161
24619,37162
24619,37163
24619,37164
24620,37165
24620,37166
24620,37167
24621,37168
24621,37169
24622,37170
24623,37171
24624,37172
24624,37173
24625,37174
24625,37175
24625,37176
24625,37177
24626,37178
24628,37179
24630,37180
24631,37181
24631,37182
24631,37183
24633,37184
24633,37185
24634,37186
24634,37187
24634,37188
24636,37189
24636,37190
24636,37191
24637,37192
24638,37193
24639,37194
24639,37195
24640,37196
24641,37197
24641,37198
24641,37199
24642,37200
24643,37201
24644,37202
24644,37203
24647,37204
24649,37205
24650,37206
24651,37207
24651,37208
24652,37209
24653,37210
24654,37211
24656,37212
24656,37213
24656,37214
24657,37215
24658,37216
24659,37217
24660,37218
